%% LAL: 7.6.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALFrame: 3.0.5 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALSimulation: 6.0.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALInference: 4.1.7 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALPulsar: 7.0.1 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% argv[0]: '/home/damoncht/.conda/envs/ml/bin/lalpulsar_ComputeAntennaPattern'
%% argv[1]: '@H1config.txt'
%% columns:
%% Alpha   Delta       tGPS       a(t)         b(t)
5.8127002  0.7864045  1369301200  -0.85309118   0.32385507
5.8127002  0.7864045  1369315600   0.29765686   0.90642190
5.8127002  0.7864045  1369330000   0.52575105  -0.30644754
5.8127002  0.7864045  1369344400  -0.35191026  -0.30188885
5.8127002  0.7864045  1369358800   0.16523646  -0.02790597
5.8127002  0.7864045  1369373200  -0.12323612  -0.60103416
5.8127002  0.7864045  1369387600  -0.84859139   0.34765881
5.8127002  0.7864045  1369402000   0.31923595   0.89522398
5.8127002  0.7864045  1369416400   0.51079786  -0.32242990
5.8127002  0.7864045  1369430800  -0.35488835  -0.29017881
5.8127002  0.7864045  1369445200   0.17534018  -0.03581417
5.8127002  0.7864045  1369459600  -0.14177896  -0.60112834
5.8127002  0.7864045  1369474000  -0.84336829   0.37133512
5.8127002  0.7864045  1369488400   0.34043631   0.88337219
5.8127002  0.7864045  1369502800   0.49546173  -0.33790737
5.8127002  0.7864045  1369517200  -0.35729438  -0.27841431
5.8127002  0.7864045  1369531600   0.18510400  -0.04409021
5.8127002  0.7864045  1369546000  -0.16050439  -0.60063291
5.8127002  0.7864045  1369560400  -0.83742964   0.39486384
5.8127002  0.7864045  1369574800   0.36123919   0.87088442
5.8127002  0.7864045  1369589200   0.47975716  -0.35286409
5.8127002  0.7864045  1369603600  -0.35912657  -0.26661319
5.8127002  0.7864045  1369618000   0.19451103  -0.05272225
5.8127002  0.7864045  1369632400  -0.17939262  -0.59954131
5.8127002  0.7864045  1369646800  -0.83077955   0.41822177
5.8127002  0.7864045  1369661200   0.38162735   0.85777569
5.8127002  0.7864045  1369675600   0.46370974  -0.36729422
5.8127002  0.7864045  1369690000  -0.36038482  -0.25479499
5.8127002  0.7864045  1369704400   0.20354268  -0.06170070
5.8127002  0.7864045  1369718800  -0.19842197  -0.59784764
5.8127002  0.7864045  1369733200  -0.82342154   0.44138706
5.8127002  0.7864045  1369747600   0.40158072   0.84405977
5.8127002  0.7864045  1369762000   0.44733915  -0.38118839
5.8127002  0.7864045  1369776400  -0.36107540  -0.24297921
5.8127002  0.7864045  1369790800   0.21218443  -0.07101104
5.8127002  0.7864045  1369805200  -0.21757196  -0.59553933
5.8127002  0.7864045  1369819600  -0.81535774   0.46433544
5.8127002  0.7864045  1369834000   0.42108169   0.82975030
5.8127002  0.7864045  1369848400   0.43066636  -0.39453670
5.8127002  0.7864045  1369862800  -0.36120120  -0.23118508
5.8127002  0.7864045  1369877200   0.22042303  -0.08064005
1.3927005  1.0644580  1368970000  -0.19421664  -0.67786270
1.3927005  1.0644580  1368984400  -0.80806828   0.47426641
1.3927005  1.0644580  1368998800   0.57469654   0.70926881
1.3927005  1.0644580  1369013200   0.35913196  -0.58155620
1.3927005  1.0644580  1369027600  -0.44898474  -0.02634081
1.3927005  1.0644580  1369042000   0.37081963   0.09427816
1.3927005  1.0644580  1369056400  -0.21677691  -0.67580527
1.3927005  1.0644580  1369070800  -0.79623193   0.49819481
1.3927005  1.0644580  1369085200   0.59303439   0.69001848
1.3927005  1.0644580  1369099600   0.33790767  -0.59024352
1.3927005  1.0644580  1369114000  -0.44453001  -0.00946381
1.3927005  1.0644580  1369128400   0.37976196   0.07902997
1.3927005  1.0644580  1369142800  -0.23936236  -0.67298812
1.3927005  1.0644580  1369157200  -0.78363258   0.52175868
1.3927005  1.0644580  1369171600   0.61073375   0.67021698
1.3927005  1.0644580  1369186000   0.31650397  -0.59819674
1.3927005  1.0644580  1369200400  -0.43942809   0.00719390
1.3927005  1.0644580  1369214800   0.38812712   0.06342185
1.3927005  1.0644580  1369229200  -0.26194617  -0.66941148
1.3927005  1.0644580  1369243600  -0.77028972   0.54493856
1.3927005  1.0644580  1369258000   0.62777805   0.64988542
1.3927005  1.0644580  1369272400   0.29494557  -0.60540372
1.3927005  1.0644580  1369286800  -0.43368691   0.02361014
1.3927005  1.0644580  1369301200   0.39590108   0.04747447
1.3927005  1.0644580  1369315600  -0.28450319  -0.66507423
1.3927005  1.0644580  1369330000  -0.75621587   0.56770897
1.3927005  1.0644580  1369344400   0.64415437   0.62905049
1.3927005  1.0644580  1369358800   0.27325949  -0.61186671
1.3927005  1.0644580  1369373200  -0.42731178   0.03976006
1.3927005  1.0644580  1369387600   0.40306780   0.03120702
1.3927005  1.0644580  1369402000  -0.30700651  -0.65997666
1.3927005  1.0644580  1369416400  -0.74142355   0.59004724
1.3927005  1.0644580  1369430800   0.65984875   0.60773349
1.3927005  1.0644580  1369445200   0.25147301  -0.61758476
1.3927005  1.0644580  1369459600  -0.42031997   0.05562431
1.3927005  1.0644580  1369474000   0.40961361   0.01464153
1.3927005  1.0644580  1369488400  -0.32942894  -0.65411264
1.3927005  1.0644580  1369502800  -0.72592652   0.61192828
1.3927005  1.0644580  1369517200   0.67484534   0.58595848
1.3927005  1.0644580  1369531600   0.22961107  -0.62255615
1.3927005  1.0644580  1369546000  -0.41272366   0.07118079
1.3927005  1.0644580  1369560400   0.41553104  -0.00219953
1.3927005  1.0644580  1369574800  -0.35174423  -0.64748889
1.3927005  1.0644580  1369589200  -0.70973104   0.63332391
1.3927005  1.0644580  1369603600   0.68912768   0.56374550
1.3927005  1.0644580  1369618000   0.20770058  -0.62678003
1.3927005  1.0644580  1369632400  -0.40453506   0.08640929
1.3927005  1.0644580  1369646800   0.42080933  -0.01929343
1.3927005  1.0644580  1369661200  -0.37392783  -0.64011079
1.3927005  1.0644580  1369675600  -0.69286180   0.65421671
1.3927005  1.0644580  1369690000   0.70267969   0.54111814
1.3927005  1.0644580  1369704400   0.18576571  -0.63024932
1.3927005  1.0644580  1369718800  -0.39576763   0.10128843
1.3927005  1.0644580  1369733200   0.42543834  -0.03661825
1.3927005  1.0644580  1369747600  -0.39595285  -0.63198215
1.3927005  1.0644580  1369762000  -0.67533439   0.67458582
1.3927005  1.0644580  1369776400   0.71549577   0.51810372
1.3927005  1.0644580  1369790800   0.16383436  -0.63296932
1.3927005  1.0644580  1369805200  -0.38642895   0.11579525
1.3927005  1.0644580  1369819600   0.42940620  -0.05415108
1.3927005  1.0644580  1369834000  -0.41779435  -0.62310737
1.3927005  1.0644580  1369848400  -0.65716630   0.69440889
1.3927005  1.0644580  1369862800   0.72756386   0.49472761
1.3927005  1.0644580  1369877200   0.14193150  -0.63494432
2.8629571  0.3807485  1368970000  -0.07199077  -0.35295808
2.8629571  0.3807485  1368984400   0.06369323  -0.48221266
2.8629571  0.3807485  1368998800  -0.66722083   0.15836714
2.8629571  0.3807485  1369013200  -0.08825506   0.89463371
2.8629571  0.3807485  1369027600   0.45047563   0.18922681
2.8629571  0.3807485  1369042000  -0.25847754  -0.41321656
2.8629571  0.3807485  1369056400  -0.06172266  -0.35383385
2.8629571  0.3807485  1369070800   0.05384725  -0.48099279
2.8629571  0.3807485  1369085200  -0.67184621   0.17618562
2.8629571  0.3807485  1369099600  -0.07001966   0.89449739
2.8629571  0.3807485  1369114000   0.44468319   0.17235544
2.8629571  0.3807485  1369128400  -0.26662162  -0.41431421
2.8629571  0.3807485  1369142800  -0.05148551  -0.35484496
2.8629571  0.3807485  1369157200   0.04364914  -0.47949451
2.8629571  0.3807485  1369171600  -0.67596763   0.19405699
2.8629571  0.3807485  1369186000  -0.05181860   0.89385831
2.8629571  0.3807485  1369200400   0.43842965   0.15557018
2.8629571  0.3807485  1369214800  -0.27438223  -0.41518840
2.8629571  0.3807485  1369229200  -0.04129528  -0.35599059
2.8629571  0.3807485  1369243600   0.03311134  -0.47771516
2.8629571  0.3807485  1369258000  -0.67957842   0.21196911
2.8629571  0.3807485  1369272400  -0.03367097   0.89271057
2.8629571  0.3807485  1369286800   0.43172303   0.13888180
2.8629571  0.3807485  1369301200  -0.28175169  -0.41584623
2.8629571  0.3807485  1369315600  -0.03116714  -0.35726950
2.8629571  0.3807485  1369330000   0.02224483  -0.47564861
2.8629571  0.3807485  1369344400  -0.68267614   0.22990842
2.8629571  0.3807485  1369358800  -0.01559396   0.89106059
2.8629571  0.3807485  1369373200   0.42456904   0.12230280
2.8629571  0.3807485  1369387600  -0.28872117  -0.41629350
2.8629571  0.3807485  1369402000  -0.02111687  -0.35868022
2.8629571  0.3807485  1369416400   0.01106030  -0.47328907
2.8629571  0.3807485  1369430800  -0.68525583   0.24786307
2.8629571  0.3807485  1369445200   0.00239400   0.88891214
2.8629571  0.3807485  1369459600   0.41698286   0.10584354
2.8629571  0.3807485  1369474000  -0.29528344  -0.41653752
2.8629571  0.3807485  1369488400  -0.01116001  -0.36022013
2.8629571  0.3807485  1369502800  -0.00043061  -0.47063071
2.8629571  0.3807485  1369517200  -0.68731219   0.26581901
2.8629571  0.3807485  1369531600   0.02027612   0.88626730
2.8629571  0.3807485  1369546000   0.40897521   0.08951584
2.8629571  0.3807485  1369560400  -0.30143547  -0.41658819
2.8629571  0.3807485  1369574800  -0.00131213  -0.36188760
2.8629571  0.3807485  1369589200  -0.01221839  -0.46766397
2.8629571  0.3807485  1369603600  -0.68883806   0.28376341
2.8629571  0.3807485  1369618000   0.03803409   0.88312870
2.8629571  0.3807485  1369632400   0.40055680   0.07332957
2.8629571  0.3807485  1369646800  -0.30717188  -0.41645336
2.8629571  0.3807485  1369661200   0.00841233  -0.36368012
2.8629571  0.3807485  1369675600  -0.02428786  -0.46438834
2.8629571  0.3807485  1369690000  -0.68982780   0.30168170
2.8629571  0.3807485  1369704400   0.05565024   0.87949324
2.8629571  0.3807485  1369718800   0.39173925   0.05729601
2.8629571  0.3807485  1369733200  -0.31248799  -0.41614097
2.8629571  0.3807485  1369747600   0.01799791  -0.36559501
2.8629571  0.3807485  1369762000  -0.03662688  -0.46079904
2.8629571  0.3807485  1369776400  -0.69028312   0.31956220
2.8629571  0.3807485  1369790800   0.07310686   0.87536842
2.8629571  0.3807485  1369805200   0.38252944   0.04142585
2.8629571  0.3807485  1369819600  -0.31737760  -0.41565809
2.8629571  0.3807485  1369834000   0.02743037  -0.36762908
2.8629571  0.3807485  1369848400  -0.04922184  -0.45689183
2.8629571  0.3807485  1369862800  -0.69020128   0.33739093
2.8629571  0.3807485  1369877200   0.09038819   0.87076032
2.7067341  -0.0479929  1368970000   0.01435290  -0.70163488
2.7067341  -0.0479929  1368984400   0.15687615  -0.24694888
2.7067341  -0.0479929  1368998800  -0.44296822   0.40253398
2.7067341  -0.0479929  1369013200   0.01345564   0.63520426
2.7067341  -0.0479929  1369027600   0.09304289   0.29528961
2.7067341  -0.0479929  1369042000  -0.49592510  -0.39553371
2.7067341  -0.0479929  1369056400   0.02669419  -0.69994664
2.7067341  -0.0479929  1369070800   0.14739153  -0.23558460
2.7067341  -0.0479929  1369085200  -0.44528848   0.41062447
2.7067341  -0.0479929  1369099600   0.02461892   0.63427126
2.7067341  -0.0479929  1369114000   0.08298335   0.28539777
2.7067341  -0.0479929  1369128400  -0.49736348  -0.40594181
2.7067341  -0.0479929  1369142800   0.03887806  -0.69802260
2.7067341  -0.0479929  1369157200   0.13762772  -0.22417428
2.7067341  -0.0479929  1369171600  -0.44718668   0.41858792
2.7067341  -0.0479929  1369186000   0.03562058   0.63318026
2.7067341  -0.0479929  1369200400   0.07267041   0.27539748
2.7067341  -0.0479929  1369214800  -0.49836650  -0.41623443
2.7067341  -0.0479929  1369229200   0.05089035  -0.69586456
2.7067341  -0.0479929  1369243600   0.12759849  -0.21272261
2.7067341  -0.0479929  1369258000  -0.44866079   0.42642349
2.7067341  -0.0479929  1369272400   0.04644526   0.63192743
2.7067341  -0.0479929  1369286800   0.06211517   0.26529032
2.7067341  -0.0479929  1369301200  -0.49893272  -0.42640722
2.7067341  -0.0479929  1369315600   0.06271788  -0.69347346
2.7067341  -0.0479929  1369330000   0.11731622  -0.20123413
2.7067341  -0.0479929  1369344400  -0.44971213   0.43413091
2.7067341  -0.0479929  1369358800   0.05708099   0.63051552
2.7067341  -0.0479929  1369373200   0.05132887   0.25507754
2.7067341  -0.0479929  1369387600  -0.49905834  -0.43645489
2.7067341  -0.0479929  1369402000   0.07434676  -0.69085073
2.7067341  -0.0479929  1369416400   0.10679273  -0.18971223
2.7067341  -0.0479929  1369430800  -0.45033994   0.44170955
2.7067341  -0.0479929  1369445200   0.06751478   0.62894523
2.7067341  -0.0479929  1369459600   0.04032567   0.24476300
2.7067341  -0.0479929  1369474000  -0.49874237  -0.44637272
2.7067341  -0.0479929  1369488400   0.08576270  -0.68799323
2.7067341  -0.0479929  1369502800   0.09604091  -0.17816125
2.7067341  -0.0479929  1369517200  -0.45054373   0.44915780
2.7067341  -0.0479929  1369531600   0.07773425   0.62721658
2.7067341  -0.0479929  1369546000   0.02911877   0.23434968
2.7067341  -0.0479929  1369560400  -0.49798805  -0.45615885
2.7067341  -0.0479929  1369574800   0.09695292  -0.68490535
2.7067341  -0.0479929  1369589200   0.08507123  -0.16658379
2.7067341  -0.0479929  1369603600  -0.45032135   0.45647365
2.7067341  -0.0479929  1369618000   0.08772653   0.62532949
2.7067341  -0.0479929  1369632400   0.01772074   0.22383970
2.7067341  -0.0479929  1369646800  -0.49679613  -0.46580908
2.7067341  -0.0479929  1369661200   0.10790604  -0.68158990
2.7067341  -0.0479929  1369675600   0.07389954  -0.15498522
2.7067341  -0.0479929  1369690000  -0.44967207   0.46365488
2.7067341  -0.0479929  1369704400   0.09747786   0.62328076
2.7067341  -0.0479929  1369718800   0.00614520   0.21323594
2.7067341  -0.0479929  1369733200  -0.49516755  -0.47531962
2.7067341  -0.0479929  1369747600   0.11860894  -0.67804843
2.7067341  -0.0479929  1369762000   0.06253851  -0.14336902
2.7067341  -0.0479929  1369776400  -0.44860059   0.47070271
2.7067341  -0.0479929  1369790800   0.10697687   0.62107229
2.7067341  -0.0479929  1369805200  -0.00559593   0.20253903
2.7067341  -0.0479929  1369819600  -0.49310184  -0.48468533
2.7067341  -0.0479929  1369834000   0.12905017  -0.67428243
2.7067341  -0.0479929  1369848400   0.05100221  -0.13173944
2.7067341  -0.0479929  1369862800  -0.44710857   0.47761595
2.7067341  -0.0479929  1369877200   0.11621302   0.61870533
2.7681365  -0.5925619  1368970000   0.03826409  -0.95553041
2.7681365  -0.5925619  1368984400   0.55317348   0.01721513
2.7681365  -0.5925619  1368998800  -0.26981866   0.42076904
2.7681365  -0.5925619  1369013200   0.01861064   0.16118836
2.7681365  -0.5925619  1369027600  -0.00646978   0.53416079
2.7681365  -0.5925619  1369042000  -0.79577154  -0.19182864
2.7681365  -0.5925619  1369056400   0.05963287  -0.95186073
2.7681365  -0.5925619  1369070800   0.54428363   0.03591996
2.7681365  -0.5925619  1369085200  -0.27732161   0.41535911
2.7681365  -0.5925619  1369099600   0.02920359   0.16407150
2.7681365  -0.5925619  1369114000  -0.02039990   0.53555727
2.7681365  -0.5925619  1369128400  -0.79710114  -0.21334201
2.7681365  -0.5925619  1369142800   0.08085798  -0.94755930
2.7681365  -0.5925619  1369157200   0.53490382   0.05435905
2.7681365  -0.5925619  1369171600  -0.28435355   0.40973073
2.7681365  -0.5925619  1369186000   0.03965511   0.16725472
2.7681365  -0.5925619  1369200400  -0.03464293   0.53653878
2.7681365  -0.5925619  1369214800  -0.79780746  -0.23488124
2.7681365  -0.5925619  1369229200   0.10191860  -0.94263268
2.7681365  -0.5925619  1369243600   0.52505243   0.07252061
2.7681365  -0.5925619  1369258000  -0.29090887   0.40389752
2.7681365  -0.5925619  1369272400   0.04994625   0.17073464
2.7681365  -0.5925619  1369286800  -0.04918522   0.53709555
2.7681365  -0.5925619  1369301200  -0.79788709  -0.25642732
2.7681365  -0.5925619  1369315600   0.12279543  -0.93708539
2.7681365  -0.5925619  1369330000   0.51474333   0.09039050
2.7681365  -0.5925619  1369344400  -0.29698488   0.39787537
2.7681365  -0.5925619  1369358800   0.06006136   0.17450541
2.7681365  -0.5925619  1369373200  -0.06401232   0.53721464
2.7681365  -0.5925619  1369387600  -0.79733288  -0.27796179
2.7681365  -0.5925619  1369402000   0.14346793  -0.93092352
2.7681365  -0.5925619  1369416400   0.50399017   0.10795599
2.7681365  -0.5925619  1369430800  -0.30257782   0.39167809
2.7681365  -0.5925619  1369445200   0.06998381   0.17856139
2.7681365  -0.5925619  1369459600  -0.07910724   0.53689349
2.7681365  -0.5925619  1369474000  -0.79614180  -0.29946470
2.7681365  -0.5925619  1369488400   0.16391516  -0.92414564
2.7681365  -0.5925619  1369502800   0.49280757   0.12520337
2.7681365  -0.5925619  1369517200  -0.30768335   0.38531989
2.7681365  -0.5925619  1369531600   0.07969760   0.18289676
2.7681365  -0.5925619  1369546000  -0.09445351   0.53612459
2.7681365  -0.5925619  1369560400  -0.79431736  -0.32091922
2.7681365  -0.5925619  1369574800   0.18411785  -0.91676414
2.7681365  -0.5925619  1369589200   0.48120511   0.14211792
2.7681365  -0.5925619  1369603600  -0.31229675   0.37881351
2.7681365  -0.5925619  1369618000   0.08918620   0.18750501
2.7681365  -0.5925619  1369632400  -0.11003537   0.53490108
2.7681365  -0.5925619  1369646800  -0.79185879  -0.34230602
2.7681365  -0.5925619  1369661200   0.20405859  -0.90878844
2.7681365  -0.5925619  1369675600   0.46920413   0.15868983
2.7681365  -0.5925619  1369690000  -0.31641388   0.37217304
2.7681365  -0.5925619  1369704400   0.09843235   0.19238061
2.7681365  -0.5925619  1369718800  -0.12583575   0.53321612
2.7681365  -0.5925619  1369733200  -0.78876597  -0.36360711
2.7681365  -0.5925619  1369747600   0.22371763  -0.90022659
2.7681365  -0.5925619  1369762000   0.45682001   0.17490831
2.7681365  -0.5925619  1369776400  -0.32003659   0.36541444
2.7681365  -0.5925619  1369790800   0.10742088   0.19751528
2.7681365  -0.5925619  1369805200  -0.14183897   0.53105760
2.7681365  -0.5925619  1369819600  -0.78503627  -0.38480225
2.7681365  -0.5925619  1369834000   0.24307752  -0.89108694
2.7681365  -0.5925619  1369848400   0.44406933   0.19076169
2.7681365  -0.5925619  1369862800  -0.32316354   0.35855222
2.7681365  -0.5925619  1369877200   0.11613781   0.20290124
0.0031517  0.6357397  1368970000  -0.43051809   0.88225049
0.0031517  0.6357397  1368984400   0.63231480   0.41390035
0.0031517  0.6357397  1368998800   0.00014866  -0.47959152
0.0031517  0.6357397  1369013200  -0.21353027  -0.13757256
0.0031517  0.6357397  1369027600   0.20942488  -0.40911576
0.0031517  0.6357397  1369042000  -0.63765693  -0.26377174
0.0031517  0.6357397  1369056400  -0.41058785   0.89268041
0.0031517  0.6357397  1369070800   0.63635451   0.39285573
0.0031517  0.6357397  1369085200  -0.01553871  -0.48111546
0.0031517  0.6357397  1369099600  -0.20394450  -0.13328567
0.0031517  0.6357397  1369114000   0.20490313  -0.41778451
0.0031517  0.6357397  1369128400  -0.65093219  -0.24684040
0.0031517  0.6357397  1369142800  -0.39034519   0.90251064
0.0031517  0.6357397  1369157200   0.63974214   0.37170273
0.0031517  0.6357397  1369171600  -0.03101196  -0.48216820
0.0031517  0.6357397  1369186000  -0.19411430  -0.12929803
0.0031517  0.6357397  1369200400   0.19986376  -0.42631453
0.0031517  0.6357397  1369214800  -0.66380113  -0.22951323
0.0031517  0.6357397  1369229200  -0.36981076   0.91173315
0.0031517  0.6357397  1369243600   0.64248425   0.35046235
0.0031517  0.6357397  1369258000  -0.04625402  -0.48275661
0.0031517  0.6357397  1369272400  -0.18405429  -0.12561876
0.0031517  0.6357397  1369286800   0.19430804  -0.43468982
0.0031517  0.6357397  1369301200  -0.67624730  -0.21180314
0.0031517  0.6357397  1369315600  -0.34900320   0.92033976
0.0031517  0.6357397  1369330000   0.64458126   0.32915464
0.0031517  0.6357397  1369344400  -0.06124844  -0.48289114
0.0031517  0.6357397  1369358800  -0.17378247  -0.12225309
0.0031517  0.6357397  1369373200   0.18823549  -0.44289181
0.0031517  0.6357397  1369387600  -0.68825179  -0.19372064
0.0031517  0.6357397  1369402000  -0.32794309   0.92832237
0.0031517  0.6357397  1369416400   0.64603406   0.30779812
0.0031517  0.6357397  1369430800  -0.07597961  -0.48257965
0.0031517  0.6357397  1369445200  -0.16331670  -0.11920685
0.0031517  0.6357397  1369459600   0.18165416  -0.45090836
0.0031517  0.6357397  1369474000  -0.69979775  -0.17527960
0.0031517  0.6357397  1369488400  -0.30664706   0.93566638
0.0031517  0.6357397  1369502800   0.64684397   0.28641278
0.0031517  0.6357397  1369517200  -0.09043077  -0.48183036
0.0031517  0.6357397  1369531600  -0.15267341  -0.11648583
0.0031517  0.6357397  1369546000   0.17456862  -0.45872375
0.0031517  0.6357397  1369560400  -0.71087468  -0.15649523
0.0031517  0.6357397  1369574800  -0.28513846   0.94236988
0.0031517  0.6357397  1369589200   0.64700609   0.26501590
0.0031517  0.6357397  1369603600  -0.10458583  -0.48064980
0.0031517  0.6357397  1369618000  -0.14187050  -0.11409491
0.0031517  0.6357397  1369632400   0.16698363  -0.46632317
0.0031517  0.6357397  1369646800  -0.72146779  -0.13738249
0.0031517  0.6357397  1369661200  -0.26343790   0.94842958
0.0031517  0.6357397  1369675600   0.64653116   0.24362910
0.0031517  0.6357397  1369690000  -0.11842793  -0.47904605
0.0031517  0.6357397  1369704400  -0.13092345  -0.11204037
0.0031517  0.6357397  1369718800   0.15890482  -0.47369111
0.0031517  0.6357397  1369733200  -0.73156333  -0.11795540
0.0031517  0.6357397  1369747600  -0.24156678   0.95383954
0.0031517  0.6357397  1369762000   0.64542353   0.22227049
0.0031517  0.6357397  1369776400  -0.13194482  -0.47703239
0.0031517  0.6357397  1369790800  -0.11985182  -0.11032543
0.0031517  0.6357397  1369805200   0.15033385  -0.48080873
0.0031517  0.6357397  1369819600  -0.74114490  -0.09822865
0.0031517  0.6357397  1369834000  -0.21954522   0.95859545
0.0031517  0.6357397  1369848400   0.64368725   0.20095988
0.0031517  0.6357397  1369862800  -0.14512169  -0.47461897
0.0031517  0.6357397  1369877200  -0.10867323  -0.10895276
4.3191713  0.7399248  1368970000   0.14204714  -0.50553256
4.3191713  0.7399248  1368984400  -0.28684777  -0.09871770
4.3191713  0.7399248  1368998800   0.26639616  -0.28712076
4.3191713  0.7399248  1369013200  -0.53544980  -0.43961519
4.3191713  0.7399248  1369027600  -0.57577354   0.79925680
4.3191713  0.7399248  1369042000   0.64340526   0.52855784
4.3191713  0.7399248  1369056400   0.12407644  -0.50954884
4.3191713  0.7399248  1369070800  -0.27895847  -0.09066582
4.3191713  0.7399248  1369085200   0.26600641  -0.29872370
4.3191713  0.7399248  1369099600  -0.55249679  -0.42630410
4.3191713  0.7399248  1369114000  -0.55727684   0.81450313
4.3191713  0.7399248  1369128400   0.65220743   0.50720489
4.3191713  0.7399248  1369142800   0.10618439  -0.51299632
4.3191713  0.7399248  1369157200  -0.27067944  -0.08290644
4.3191713  0.7399248  1369171600   0.26505986  -0.31033492
4.3191713  0.7399248  1369186000  -0.56925857  -0.41245157
4.3191713  0.7399248  1369200400  -0.53831846   0.82918704
4.3191713  0.7399248  1369214800   0.66034025   0.48561242
4.3191713  0.7399248  1369229200   0.08839229  -0.51587957
4.3191713  0.7399248  1369243600  -0.26202852  -0.07545000
4.3191713  0.7399248  1369258000   0.26355326  -0.32193667
4.3191713  0.7399248  1369272400  -0.58570957  -0.39806187
4.3191713  0.7399248  1369286800  -0.51891410   0.84329349
4.3191713  0.7399248  1369301200   0.66779822   0.46380204
4.3191713  0.7399248  1369315600   0.07071991  -0.51820278
4.3191713  0.7399248  1369330000  -0.25302094  -0.06830874
4.3191713  0.7399248  1369344400   0.26148725  -0.33351091
4.3191713  0.7399248  1369358800  -0.60183352  -0.38314801
4.3191713  0.7399248  1369373200  -0.49907872   0.85680163
4.3191713  0.7399248  1369387600   0.67457265   0.44179252
4.3191713  0.7399248  1369402000   0.05318812  -0.51997054
4.3191713  0.7399248  1369416400  -0.24367158  -0.06149355
4.3191713  0.7399248  1369430800   0.25886020  -0.34504014
4.3191713  0.7399248  1369445200  -0.61761129  -0.36772197
4.3191713  0.7399248  1369459600  -0.47883543   0.86970675
4.3191713  0.7399248  1369474000   0.68065846   0.41960612
4.3191713  0.7399248  1369488400   0.03581687  -0.52118295
4.3191713  0.7399248  1369502800  -0.23399626  -0.05501586
4.3191713  0.7399248  1369517200   0.25567132  -0.35650551
4.3191713  0.7399248  1369531600  -0.63302428  -0.35179347
4.3191713  0.7399248  1369546000  -0.45820436   0.88199580
4.3191713  0.7399248  1369560400   0.68605745   0.39726523
4.3191713  0.7399248  1369574800   0.01862666  -0.52184975
4.3191713  0.7399248  1369589200  -0.22400779  -0.04888806
4.3191713  0.7399248  1369603600   0.25191799  -0.36788833
4.3191713  0.7399248  1369618000  -0.64805287  -0.33537468
4.3191713  0.7399248  1369632400  -0.43720391   0.89365768
4.3191713  0.7399248  1369646800   0.69076735   0.37479222
4.3191713  0.7399248  1369661200   0.00163547  -0.52197951
4.3191713  0.7399248  1369675600  -0.21372658  -0.04311779
4.3191713  0.7399248  1369690000   0.24759954  -0.37916890
4.3191713  0.7399248  1369704400  -0.66267419  -0.31847271
4.3191713  0.7399248  1369718800  -0.41585472   0.90468007
4.3191713  0.7399248  1369733200   0.69478637   0.35220778
4.3191713  0.7399248  1369747600  -0.01513674  -0.52157933
4.3191713  0.7399248  1369762000  -0.20316921  -0.03771411
4.3191713  0.7399248  1369776400   0.24272069  -0.39033103
4.3191713  0.7399248  1369790800  -0.67687207  -0.30110356
4.3191713  0.7399248  1369805200  -0.39417204   0.91504389
4.3191713  0.7399248  1369819600   0.69811034   0.32953358
4.3191713  0.7399248  1369834000  -0.03167215  -0.52065700
4.3191713  0.7399248  1369848400  -0.19235335  -0.03268592
4.3191713  0.7399248  1369862800   0.23728362  -0.40135604
4.3191713  0.7399248  1369877200  -0.69063121  -0.28328106
3.9386721  -0.0664289  1368970000  -0.46017885  -0.26061243
3.9386721  -0.0664289  1368984400  -0.12284853  -0.71757025
3.9386721  -0.0664289  1368998800   0.24853204  -0.35642582
3.9386721  -0.0664289  1369013200  -0.38299537   0.31626582
3.9386721  -0.0664289  1369027600  -0.10977972   0.62126541
3.9386721  -0.0664289  1369042000   0.17173272   0.39890924
3.9386721  -0.0664289  1369056400  -0.46631670  -0.27244443
3.9386721  -0.0664289  1369070800  -0.10949146  -0.71841717
3.9386721  -0.0664289  1369085200   0.24271636  -0.34540024
3.9386721  -0.0664289  1369099600  -0.38962018   0.32518500
3.9386721  -0.0664289  1369114000  -0.09795198   0.62200576
3.9386721  -0.0664289  1369128400   0.16487756   0.39070410
3.9386721  -0.0664289  1369142800  -0.47206748  -0.28421754
3.9386721  -0.0664289  1369157200  -0.09613644  -0.71900505
3.9386721  -0.0664289  1369171600   0.23651601  -0.33429384
3.9386721  -0.0664289  1369186000  -0.39587879   0.33398795
3.9386721  -0.0664289  1369200400  -0.08613566   0.62260592
3.9386721  -0.0664289  1369214800   0.15766548   0.38236123
3.9386721  -0.0664289  1369229200  -0.47742504  -0.29592681
3.9386721  -0.0664289  1369243600  -0.08279857  -0.71933836
3.9386721  -0.0664289  1369258000   0.22993846  -0.32311088
3.9386721  -0.0664289  1369272400  -0.40175986   0.34267080
3.9386721  -0.0664289  1369286800  -0.07434475   0.62306482
