%% LAL: 7.6.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALFrame: 3.0.5 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALSimulation: 6.0.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALInference: 4.1.7 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALPulsar: 7.0.1 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% argv[0]: '/home/damoncht/.conda/envs/ml/bin/lalpulsar_ComputeAntennaPattern'
%% argv[1]: '@L1config.txt'
%% columns:
%% Alpha   Delta       tGPS       a(t)         b(t)
5.3928033  0.8529310  1369056400  -0.45942932  -0.31671995
5.3928033  0.8529310  1369070800   0.12633525   0.45255572
5.3928033  0.8529310  1369085200   0.32101434  -0.00764709
5.3928033  0.8529310  1369099600  -0.07252236   0.31368995
5.3928033  0.8529310  1369114000   0.73260260   0.31292176
5.3928033  0.8529310  1369128400   0.52356601  -0.76925027
5.3928033  0.8529310  1369142800  -0.46332538  -0.29696223
5.3928033  0.8529310  1369157200   0.14092825   0.45155790
5.3928033  0.8529310  1369171600   0.31198168  -0.01268543
5.3928033  0.8529310  1369186000  -0.06813613   0.32451510
5.3928033  0.8529310  1369200400   0.74520791   0.29803365
5.3928033  0.8529310  1369214800   0.50455296  -0.77873003
5.3928033  0.8529310  1369229200  -0.46661687  -0.27712744
5.3928033  0.8529310  1369243600   0.15532193   0.45009160
5.3928033  0.8529310  1369258000   0.30272096  -0.01737001
5.3928033  0.8529310  1369272400  -0.06325828   0.33522588
5.3928033  0.8529310  1369286800   0.75742918   0.28272468
5.3928033  0.8529310  1369301200   0.48526353  -0.78762865
5.3928033  0.8529310  1369315600  -0.46930307  -0.25723398
5.3928033  0.8529310  1369330000   0.16949949   0.44816458
5.3928033  0.8529310  1369344400   0.29324976  -0.02169443
5.3928033  0.8529310  1369358800  -0.05789362   0.34580737
5.3928033  0.8529310  1369373200   0.76924515   0.26700431
5.3928033  0.8529310  1369387600   0.46571350  -0.79593396
5.3928033  0.8529310  1369402000  -0.47138447  -0.23730195
5.3928033  0.8529310  1369416400   0.18344596   0.44578528
5.3928033  0.8529310  1369430800   0.28358310  -0.02565214
5.3928033  0.8529310  1369445200  -0.05204609   0.35624307
5.3928033  0.8529310  1369459600   0.78064758   0.25088871
5.3928033  0.8529310  1369474000   0.44592208  -0.80363649
5.3928033  0.8529310  1369488400  -0.47285634  -0.21734890
5.3928033  0.8529310  1369502800   0.19714512   0.44296181
5.3928033  0.8529310  1369517200   0.27373731  -0.02923638
5.3928033  0.8529310  1369531600  -0.04571898   0.36651701
5.3928033  0.8529310  1369546000   0.79162145   0.23439151
5.3928033  0.8529310  1369560400   0.42590976  -0.81073427
5.3928033  0.8529310  1369574800  -0.47372425  -0.19739607
5.3928033  0.8529310  1369589200   0.21057969   0.43969873
5.3928033  0.8529310  1369603600   0.26372695  -0.03244025
5.3928033  0.8529310  1369618000  -0.03891671   0.37661237
5.3928033  0.8529310  1369632400   0.80215305   0.21752539
5.3928033  0.8529310  1369646800   0.40569639  -0.81722015
5.3928033  0.8529310  1369661200  -0.47399205  -0.17746192
5.3928033  0.8529310  1369675600   0.22373720   0.43601125
5.3928033  0.8529310  1369690000   0.25356826  -0.03525721
5.3928033  0.8529310  1369704400  -0.03164077   0.38651070
5.3928033  0.8529310  1369718800   0.81222820   0.20030497
5.3928033  0.8529310  1369733200   0.38530052  -0.82308847
5.3928033  0.8529310  1369747600  -0.47366279  -0.15756637
5.3928033  0.8529310  1369762000   0.23660408   0.43190968
5.3928033  0.8529310  1369776400   0.24327901  -0.03768478
5.3928033  0.8529310  1369790800  -0.02389868   0.39619690
5.3928033  0.8529310  1369805200   0.82182670   0.18274036
5.3928033  0.8529310  1369819600   0.36474144  -0.82832998
5.3928033  0.8529310  1369834000  -0.47273999  -0.13772744
5.3928033  0.8529310  1369848400   0.24916595   0.42740452
5.3928033  0.8529310  1369862800   0.23287618  -0.03971858
5.3928033  0.8529310  1369877200  -0.01569735   0.40565646
6.0927285  -0.4879676  1368970000   0.30002987  -0.26688010
6.0927285  -0.4879676  1368984400   0.28448448  -0.45353028
6.0927285  -0.4879676  1368998800   0.91112262   0.15462977
6.0927285  -0.4879676  1369013200   0.30781412   0.81609786
6.0927285  -0.4879676  1369027600  -0.14545727   0.10761036
6.0927285  -0.4879676  1369042000   0.46786115  -0.36247712
6.0927285  -0.4879676  1369056400   0.29212680  -0.26846570
6.0927285  -0.4879676  1369070800   0.29448220  -0.45300388
6.0927285  -0.4879676  1369085200   0.91346616   0.17168015
6.0927285  -0.4879676  1369099600   0.29120275   0.81470239
6.0927285  -0.4879676  1369114000  -0.13978550   0.09224212
6.0927285  -0.4879676  1369128400   0.47427377  -0.36163932
6.0927285  -0.4879676  1369142800   0.28429332  -0.27021468
6.0927285  -0.4879676  1369157200   0.30474436  -0.45218384
6.0927285  -0.4879676  1369171600   0.91534084   0.18876381
6.0927285  -0.4879676  1369186000   0.27466649   0.81282508
6.0927285  -0.4879676  1369200400  -0.13372555   0.07700673
6.0927285  -0.4879676  1369214800   0.48034951  -0.36061460
6.0927285  -0.4879676  1369229200   0.27654308  -0.27212480
6.0927285  -0.4879676  1369243600   0.31526050  -0.45106772
6.0927285  -0.4879676  1369258000   0.91674286   0.20586824
6.0927285  -0.4879676  1369272400   0.25822127   0.81046200
6.0927285  -0.4879676  1369286800  -0.12728548   0.06191429
6.0927285  -0.4879676  1369301200   0.48608297  -0.35941136
6.0927285  -0.4879676  1369315600   0.26888859  -0.27419409
6.0927285  -0.4879676  1369330000   0.32601976  -0.44964963
6.0927285  -0.4879676  1369344400   0.91767234   0.22297981
6.0927285  -0.4879676  1369358800   0.24188244   0.80762076
6.0927285  -0.4879676  1369373200  -0.12047249   0.04697704
6.0927285  -0.4879676  1369387600   0.49146727  -0.35803655
6.0927285  -0.4879676  1369402000   0.26134306  -0.27641961
6.0927285  -0.4879676  1369416400   0.33701169  -0.44792396
6.0927285  -0.4879676  1369430800   0.91812652   0.24008647
6.0927285  -0.4879676  1369445200   0.22566620   0.80430573
6.0927285  -0.4879676  1369459600  -0.11329952   0.03220373
6.0927285  -0.4879676  1369474000   0.49649715  -0.35649854
6.0927285  -0.4879676  1369488400   0.25391883  -0.27879831
6.0927285  -0.4879676  1369502800   0.34822482  -0.44588512
6.0927285  -0.4879676  1369517200   0.91810238   0.25717381
6.0927285  -0.4879676  1369531600   0.20958695   0.80052036
6.0927285  -0.4879676  1369546000  -0.10577691   0.01760510
6.0927285  -0.4879676  1369560400   0.50117207  -0.35480773
6.0927285  -0.4879676  1369574800   0.24662910  -0.28132701
6.0927285  -0.4879676  1369589200   0.35964787  -0.44352400
6.0927285  -0.4879676  1369603600   0.91759497   0.27422899
6.0927285  -0.4879676  1369618000   0.19366056   0.79626882
6.0927285  -0.4879676  1369632400  -0.09791487   0.00319013
6.0927285  -0.4879676  1369646800   0.50548851  -0.35297310
6.0927285  -0.4879676  1369661200   0.23948604  -0.28400195
6.0927285  -0.4879676  1369675600   0.37126851  -0.44084027
6.0927285  -0.4879676  1369690000   0.91660035   0.29123729
6.0927285  -0.4879676  1369704400   0.17790152   0.79154944
6.0927285  -0.4879676  1369718800  -0.08972448  -0.01103085
6.0927285  -0.4879676  1369733200   0.50944382  -0.35100329
6.0927285  -0.4879676  1369747600   0.23250221  -0.28681919
6.0927285  -0.4879676  1369762000   0.38307518  -0.43782958
6.0927285  -0.4879676  1369776400   0.91512269   0.30818701
6.0927285  -0.4879676  1369790800   0.16232532   0.78637064
6.0927285  -0.4879676  1369805200  -0.08121389  -0.02504766
6.0927285  -0.4879676  1369819600   0.51303351  -0.34890634
6.0927285  -0.4879676  1369834000   0.22568928  -0.28977454
6.0927285  -0.4879676  1369848400   0.39505497  -0.43448806
6.0927285  -0.4879676  1369862800   0.91316164   0.32506409
6.0927285  -0.4879676  1369877200   0.14694566   0.78073931
5.1166391  0.2993567  1368970000  -0.00670457  -0.25889897
5.1166391  0.2993567  1368984400   0.53300369   0.32961717
5.1166391  0.2993567  1368998800   0.39841610   0.40928745
5.1166391  0.2993567  1369013200   0.27706718   0.42709938
5.1166391  0.2993567  1369027600   0.85041356  -0.15964912
5.1166391  0.2993567  1369042000   0.42493176  -0.75834119
5.1166391  0.2993567  1369056400  -0.00288197  -0.24548937
5.1166391  0.2993567  1369070800   0.53970265   0.33356065
5.1166391  0.2993567  1369085200   0.39032927   0.41026017
5.1166391  0.2993567  1369099600   0.28447750   0.42396271
5.1166391  0.2993567  1369114000   0.85442972  -0.17403798
5.1166391  0.2993567  1369128400   0.41092047  -0.75896150
5.1166391  0.2993567  1369142800   0.00130811  -0.23208685
5.1166391  0.2993567  1369157200   0.54611063   0.33732954
5.1166391  0.2993567  1369171600   0.38225776   0.41126540
5.1166391  0.2993567  1369186000   0.29216778   0.42061901
5.1166391  0.2993567  1369200400   0.85806429  -0.18844692
5.1166391  0.2993567  1369214800   0.39692390  -0.75920397
5.1166391  0.2993567  1369229200   0.00585851  -0.21870059
5.1166391  0.2993567  1369243600   0.55222571   0.34092987
5.1166391  0.2993567  1369258000   0.37421349   0.41230297
5.1166391  0.2993567  1369272400   0.30013075   0.41706192
5.1166391  0.2993567  1369286800   0.86131096  -0.20286739
5.1166391  0.2993567  1369301200   0.38295621  -0.75906891
5.1166391  0.2993567  1369315600   0.01076266  -0.20533839
5.1166391  0.2993567  1369330000   0.55804145   0.34436542
5.1166391  0.2993567  1369344400   0.36620989   0.41337284
5.1166391  0.2993567  1369358800   0.30835813   0.41329038
5.1166391  0.2993567  1369373200   0.86415875  -0.21728888
5.1166391  0.2993567  1369387600   0.36903024  -0.75855386
5.1166391  0.2993567  1369402000   0.01601323  -0.19200890
5.1166391  0.2993567  1369416400   0.56355262   0.34764013
5.1166391  0.2993567  1369430800   0.35825855   0.41447404
5.1166391  0.2993567  1369445200   0.31684110   0.40930215
5.1166391  0.2993567  1369459600   0.86661005  -0.23170370
5.1166391  0.2993567  1369474000   0.35516030  -0.75765890
5.1166391  0.2993567  1369488400   0.02160493  -0.17871922
5.1166391  0.2993567  1369502800   0.56875336   0.35075757
5.1166391  0.2993567  1369517200   0.35037184   0.41560543
5.1166391  0.2993567  1369531600   0.32557148   0.40509397
5.1166391  0.2993567  1369546000   0.86866033  -0.24610202
5.1166391  0.2993567  1369560400   0.34136048  -0.75638890
5.1166391  0.2993567  1369574800   0.02752796  -0.16547847
5.1166391  0.2993567  1369589200   0.57363439   0.35371950
5.1166391  0.2993567  1369603600   0.34256095   0.41676506
5.1166391  0.2993567  1369618000   0.33453989   0.40066344
5.1166391  0.2993567  1369632400   0.87030590  -0.26047528
5.1166391  0.2993567  1369646800   0.32764471  -0.75474560
5.1166391  0.2993567  1369661200   0.03377378  -0.15229398
5.1166391  0.2993567  1369675600   0.57819599   0.35653263
5.1166391  0.2993567  1369690000   0.33483794   0.41795108
5.1166391  0.2993567  1369704400   0.34373754   0.39600483
5.1166391  0.2993567  1369718800   0.87154329  -0.27481341
5.1166391  0.2993567  1369733200   0.31402612  -0.75273043
5.1166391  0.2993567  1369747600   0.04033348  -0.13917391
5.1166391  0.2993567  1369762000   0.58243454   0.35920155
5.1166391  0.2993567  1369776400   0.32721490   0.41916281
5.1166391  0.2993567  1369790800   0.35315430   0.39111778
5.1166391  0.2993567  1369805200   0.87236238  -0.28910619
5.1166391  0.2993567  1369819600   0.30051842  -0.75034314
5.1166391  0.2993567  1369834000   0.04719844  -0.12612525
5.1166391  0.2993567  1369848400   0.58634615   0.36173034
5.1166391  0.2993567  1369862800   0.31970373   0.42039838
5.1166391  0.2993567  1369877200   0.36278045   0.38600087
5.6369811  1.3074121  1368970000  -0.52474749  -0.43522519
5.6369811  1.3074121  1368984400  -0.12448356   0.55523401
5.6369811  1.3074121  1368998800   0.43514368  -0.15643924
5.6369811  1.3074121  1369013200  -0.40151700  -0.13606851
5.6369811  1.3074121  1369027600   0.19252372   0.58465600
5.6369811  1.3074121  1369042000   0.60765499  -0.42620429
5.6369811  1.3074121  1369056400  -0.53683156  -0.41698599
5.6369811  1.3074121  1369070800  -0.10507396   0.55769402
5.6369811  1.3074121  1369085200   0.42716184  -0.17167166
5.6369811  1.3074121  1369099600  -0.40850046  -0.11999345
5.6369811  1.3074121  1369114000   0.21236990   0.58129907
5.6369811  1.3074121  1369128400   0.59501642  -0.44438165
5.6369811  1.3074121  1369142800  -0.54830271  -0.39838135
5.6369811  1.3074121  1369157200  -0.08564009   0.55947745
5.6369811  1.3074121  1369171600   0.41863158  -0.18658262
5.6369811  1.3074121  1369186000  -0.41490611  -0.10364871
5.6369811  1.3074121  1369200400   0.23213768   0.57726616
5.6369811  1.3074121  1369214800   0.58178759  -0.46215221
5.6369811  1.3074121  1369229200  -0.55915058  -0.37943393
5.6369811  1.3074121  1369243600  -0.06620498   0.56059152
5.6369811  1.3074121  1369258000   0.40956467  -0.20115349
5.6369811  1.3074121  1369272400  -0.42071798  -0.08705339
5.6369811  1.3074121  1369286800   0.25180453   0.57255787
5.6369811  1.3074121  1369301200   0.56798255  -0.47949573
5.6369811  1.3074121  1369315600  -0.56936461  -0.36016393
5.6369811  1.3074121  1369330000  -0.04679244   0.56103718
5.6369811  1.3074121  1369344400   0.39997745  -0.21536674
5.6369811  1.3074121  1369358800  -0.42593205  -0.07022934
5.6369811  1.3074121  1369373200   0.27134460   0.56717145
5.6369811  1.3074121  1369387600   0.55361187  -0.49639109
5.6369811  1.3074121  1369402000  -0.57893467  -0.34059358
5.6369811  1.3074121  1369416400  -0.02742445   0.56081647
5.6369811  1.3074121  1369430800   0.38988268  -0.22920543
5.6369811  1.3074121  1369445200  -0.43054098  -0.05319870
5.6369811  1.3074121  1369459600   0.29073751   0.56111807
5.6369811  1.3074121  1369474000   0.53869039  -0.51281774
5.6369811  1.3074121  1369488400  -0.58784539  -0.32074115
5.6369811  1.3074121  1369502800  -0.00812478   0.55993152
5.6369811  1.3074121  1369517200   0.37929490  -0.24265099
5.6369811  1.3074121  1369531600  -0.43453759  -0.03598180
5.6369811  1.3074121  1369546000   0.30995968   0.55440265
5.6369811  1.3074121  1369560400   0.52323723  -0.52876180
5.6369811  1.3074121  1369574800  -0.59609240  -0.30063209
5.6369811  1.3074121  1369589200   0.01108385   0.55837876
5.6369811  1.3074121  1369603600   0.36822575  -0.25568548
5.6369811  1.3074121  1369618000  -0.43791503  -0.01860100
5.6369811  1.3074121  1369632400   0.32898936   0.54703021
5.6369811  1.3074121  1369646800   0.50726914  -0.54420525
5.6369811  1.3074121  1369661200  -0.60367018  -0.28028888
5.6369811  1.3074121  1369675600   0.03017848   0.55616999
5.6369811  1.3074121  1369690000   0.35668972  -0.26829022
5.6369811  1.3074121  1369704400  -0.44066197  -0.00107637
5.6369811  1.3074121  1369718800   0.34780324   0.53900719
5.6369811  1.3074121  1369733200   0.49080214  -0.55913138
5.6369811  1.3074121  1369747600  -0.61057144  -0.25973490
5.6369811  1.3074121  1369762000   0.04913755   0.55331033
5.6369811  1.3074121  1369776400   0.34470561  -0.28045288
5.6369811  1.3074121  1369790800  -0.44277638   0.01656856
5.6369811  1.3074121  1369805200   0.36637607   0.53033286
5.6369811  1.3074121  1369819600   0.47385201  -0.57352084
5.6369811  1.3074121  1369834000  -0.61679059  -0.23899223
5.6369811  1.3074121  1369848400   0.06793813   0.54980570
5.6369811  1.3074121  1369862800   0.33229008  -0.29215741
5.6369811  1.3074121  1369877200  -0.44425604   0.03431198
5.9036870  -0.3564701  1368970000   0.26922342  -0.38746256
5.9036870  -0.3564701  1368984400   0.41636443  -0.38170171
5.9036870  -0.3564701  1368998800   0.88489652   0.36311769
5.9036870  -0.3564701  1369013200   0.19966741   0.74592042
5.9036870  -0.3564701  1369027600   0.04553765   0.02070037
5.9036870  -0.3564701  1369042000   0.57559073  -0.36628133
5.9036870  -0.3564701  1369056400   0.26274368  -0.38936806
5.9036870  -0.3564701  1369070800   0.42746657  -0.37594697
5.9036870  -0.3564701  1369085200   0.88257146   0.37781060
5.9036870  -0.3564701  1369099600   0.18648237   0.74055851
5.9036870  -0.3564701  1369114000   0.05436453   0.00798038
5.9036870  -0.3564701  1369128400   0.57751215  -0.36672932
5.9036870  -0.3564701  1369142800   0.25645512  -0.39131564
5.9036870  -0.3564701  1369157200   0.43870074  -0.36991799
5.9036870  -0.3564701  1369171600   0.87980652   0.39238566
5.9036870  -0.3564701  1369186000   0.17351493   0.73482311
5.9036870  -0.3564701  1369200400   0.06342980  -0.00457996
5.9036870  -0.3564701  1369214800   0.57908762  -0.36707741
5.9036870  -0.3564701  1369229200   0.25036842  -0.39330143
5.9036870  -0.3564701  1369243600   0.45005602  -0.36361685
5.9036870  -0.3564701  1369258000   0.87660289   0.40683270
5.9036870  -0.3564701  1369272400   0.16077892   0.72871423
5.9036870  -0.3564701  1369286800   0.07272246  -0.01697463
5.9036870  -0.3564701  1369301200   0.58031732  -0.36733189
5.9036870  -0.3564701  1369315600   0.24449334  -0.39532143
5.9036870  -0.3564701  1369330000   0.46151936  -0.35704276
5.9036870  -0.3564701  1369344400   0.87296629   0.42114189
5.9036870  -0.3564701  1369358800   0.14828530   0.72224128
5.9036870  -0.3564701  1369373200   0.08223109  -0.02919540
5.9036870  -0.3564701  1369387600   0.58119935  -0.36749768
5.9036870  -0.3564701  1369402000   0.23884010  -0.39737141
5.9036870  -0.3564701  1369416400   0.47307882  -0.35019496
5.9036870  -0.3564701  1369430800   0.86889899   0.43530369
5.9036870  -0.3564701  1369445200   0.13604608   0.71541148
5.9036870  -0.3564701  1369459600   0.09194264  -0.04123816
5.9036870  -0.3564701  1369474000   0.58173406  -0.36758077
5.9036870  -0.3564701  1369488400   0.23341867  -0.39944538
5.9036870  -0.3564701  1369502800   0.48472103  -0.34307310
5.9036870  -0.3564701  1369517200   0.86440361   0.44930688
5.9036870  -0.3564701  1369531600   0.12407216   0.70823026
5.9036870  -0.3564701  1369546000   0.10184446  -0.05309662
5.9036870  -0.3564701  1369560400   0.58192617  -0.36758882
5.9036870  -0.3564701  1369574800   0.22823837  -0.40153986
5.9036870  -0.3564701  1369589200   0.49643189  -0.33567345
5.9036870  -0.3564701  1369603600   0.85948038   0.46314058
5.9036870  -0.3564701  1369618000   0.11237520   0.70070434
5.9036870  -0.3564701  1369632400   0.11192459  -0.06476575
5.9036870  -0.3564701  1369646800   0.58177769  -0.36752790
5.9036870  -0.3564701  1369661200   0.22330783  -0.40365028
5.9036870  -0.3564701  1369675600   0.50819945  -0.32800025
5.9036870  -0.3564701  1369690000   0.85413110   0.47679296
5.9036870  -0.3564701  1369704400   0.10096687   0.69283515
5.9036870  -0.3564701  1369718800   0.12217003  -0.07623982
5.9036870  -0.3564701  1369733200   0.58129084  -0.36740413
5.9036870  -0.3564701  1369747600   0.21863598  -0.40577173
5.9036870  -0.3564701  1369762000   0.52001107  -0.32005370
5.9036870  -0.3564701  1369776400   0.84836459   0.49025661
5.9036870  -0.3564701  1369790800   0.08985758   0.68463278
5.9036870  -0.3564701  1369805200   0.13256896  -0.08751234
5.9036870  -0.3564701  1369819600   0.58046657  -0.36722279
5.9036870  -0.3564701  1369834000   0.21423095  -0.40789908
5.9036870  -0.3564701  1369848400   0.53185296  -0.31183493
5.9036870  -0.3564701  1369862800   0.84218562   0.50352120
5.9036870  -0.3564701  1369877200   0.07905647   0.67610556
1.1633849  -0.8579723  1368970000   0.14269902  -0.45253232
1.1633849  -0.8579723  1368984400   0.30875182   0.01756369
1.1633849  -0.8579723  1368998800  -0.07123998  -0.32494211
1.1633849  -0.8579723  1369013200   0.74573421  -0.29716250
1.1633849  -0.8579723  1369027600   0.49906564   0.78004193
1.1633849  -0.8579723  1369042000  -0.47063404   0.27137032
1.1633849  -0.8579723  1369056400   0.15709217  -0.45089850
1.1633849  -0.8579723  1369070800   0.29939815   0.02222310
1.1633849  -0.8579723  1369085200  -0.06627162  -0.33572412
1.1633849  -0.8579723  1369099600   0.75792092  -0.28177446
1.1633849  -0.8579723  1369114000   0.47968411   0.78884012
1.1633849  -0.8579723  1369128400  -0.47319025   0.25142765
1.1633849  -0.8579723  1369142800   0.17126520  -0.44880283
1.1633849  -0.8579723  1369157200   0.28983349   0.02651579
1.1633849  -0.8579723  1369171600  -0.06081396  -0.34637284
1.1633849  -0.8579723  1369186000   0.76970524  -0.26597872
1.1633849  -0.8579723  1369200400   0.46004778   0.79704559
1.1633849  -0.8579723  1369214800  -0.47514015   0.23145032
1.1633849  -0.8579723  1369229200   0.18520238  -0.44625500
1.1633849  -0.8579723  1369243600   0.28007585   0.03043760
1.1633849  -0.8579723  1369258000  -0.05486983  -0.35687178
1.1633849  -0.8579723  1369272400   0.78106576  -0.24978511
1.1633849  -0.8579723  1369286800   0.44017386   0.80464947
1.1633849  -0.8579723  1369301200  -0.47648484   0.21145831
1.1633849  -0.8579723  1369315600   0.19888858  -0.44326356
1.1633849  -0.8579723  1369330000   0.27014154   0.03398192
1.1633849  -0.8579723  1369344400  -0.04844534  -0.36720526
1.1633849  -0.8579723  1369358800   0.79199308  -0.23320900
1.1633849  -0.8579723  1369373200   0.42007941   0.81163746
1.1633849  -0.8579723  1369387600  -0.47722262   0.19146977
1.1633849  -0.8579723  1369402000   0.21230863  -0.43983817
1.1633849  -0.8579723  1369416400   0.26004633   0.03714314
1.1633849  -0.8579723  1369430800  -0.04154451  -0.37735754
1.1633849  -0.8579723  1369445200   0.80247396  -0.21626565
1.1633849  -0.8579723  1369459600   0.39978653   0.81801122
1.1633849  -0.8579723  1369474000  -0.47735524   0.17150512
1.1633849  -0.8579723  1369488400   0.22544561  -0.43598419
1.1633849  -0.8579723  1369502800   0.24980658   0.03991555
1.1633849  -0.8579723  1369517200  -0.03417248  -0.38731152
1.1633849  -0.8579723  1369531600   0.81249529  -0.19896834
1.1633849  -0.8579723  1369546000   0.37931550   0.82376444
1.1633849  -0.8579723  1369560400  -0.47688979   0.15158314
1.1633849  -0.8579723  1369574800   0.23828642  -0.43171555
1.1633849  -0.8579723  1369589200   0.23943689   0.04229159
1.1633849  -0.8579723  1369603600  -0.02633296  -0.39705035
1.1633849  -0.8579723  1369618000   0.82204360  -0.18133225
1.1633849  -0.8579723  1369632400   0.35868484   0.82889181
1.1633849  -0.8579723  1369646800  -0.47583020   0.13172345
1.1633849  -0.8579723  1369661200   0.25081861  -0.42704409
1.1633849  -0.8579723  1369675600   0.22895646   0.04427017
1.1633849  -0.8579723  1369690000  -0.01803137  -0.40655646
1.1633849  -0.8579723  1369704400   0.83110070  -0.16336915
1.1633849  -0.8579723  1369718800   0.33791518   0.83338821
1.1633849  -0.8579723  1369733200  -0.47418040   0.11194424
1.1633849  -0.8579723  1369747600   0.26302844  -0.42198136
1.1633849  -0.8579723  1369762000   0.21838182   0.04584782
1.1633849  -0.8579723  1369776400  -0.00927676  -0.41581675
1.1633849  -0.8579723  1369790800   0.83965749  -0.14509685
1.1633849  -0.8579723  1369805200   0.31702334   0.83724099
1.1633849  -0.8579723  1369819600  -0.47194314   0.09226515
1.1633849  -0.8579723  1369834000   0.27490360  -0.41653886
1.1633849  -0.8579723  1369848400   0.20773025   0.04702141
1.1633849  -0.8579723  1369862800  -0.00007670  -0.42481542
1.1633849  -0.8579723  1369877200   0.84770507  -0.12653151
0.9160946  0.5294301  1368970000   0.90335160  -0.07490867
0.9160946  0.5294301  1368984400   0.35611364  -0.82604134
0.9160946  0.5294301  1368998800  -0.19912219  -0.14860892
0.9160946  0.5294301  1369013200   0.42171642   0.36874002
0.9160946  0.5294301  1369027600   0.30490527   0.22959721
0.9160946  0.5294301  1369042000   0.24434441   0.45789930
0.9160946  0.5294301  1369056400   0.90748078  -0.09216917
0.9160946  0.5294301  1369070800   0.33877289  -0.82644719
0.9160946  0.5294301  1369085200  -0.19493860  -0.13239306
0.9160946  0.5294301  1369099600   0.42962000   0.36784080
0.9160946  0.5294301  1369114000   0.29674965   0.23074086
0.9160946  0.5294301  1369128400   0.25388038   0.45893949
0.9160946  0.5294301  1369142800   0.91114986  -0.10952532
0.9160946  0.5294301  1369157200   0.32144719  -0.82633853
0.9160946  0.5294301  1369171600  -0.19032025  -0.11628300
0.9160946  0.5294301  1369186000   0.43720311   0.36671484
0.9160946  0.5294301  1369200400   0.28862822   0.23208052
0.9160946  0.5294301  1369214800   0.26371369   0.45969626
0.9160946  0.5294301  1369229200   0.91435391  -0.12696290
0.9160946  0.5294301  1369243600   0.30415359  -0.82572281
0.9160946  0.5294301  1369258000  -0.18527466  -0.10029061
0.9160946  0.5294301  1369272400   0.44445413   0.36536789
0.9160946  0.5294301  1369286800   0.28055406   0.23361512
0.9160946  0.5294301  1369301200   0.27383482   0.46016195
0.9160946  0.5294301  1369315600   0.91708732  -0.14446947
0.9160946  0.5294301  1369330000   0.28690904  -0.82460123
0.9160946  0.5294301  1369344400  -0.17981255  -0.08442866
0.9160946  0.5294301  1369358800   0.45136982   0.36381093
0.9160946  0.5294301  1369373200   0.27254045   0.23534349
0.9160946  0.5294301  1369387600   0.28423467   0.46032697
0.9160946  0.5294301  1369402000   0.91934502  -0.16203088
0.9160946  0.5294301  1369416400   0.26972908  -0.82297534
0.9160946  0.5294301  1369430800  -0.17394215  -0.06870782
0.9160946  0.5294301  1369445200   0.45794469   0.36205366
0.9160946  0.5294301  1369459600   0.26460159   0.23726334
0.9160946  0.5294301  1369474000   0.29490256   0.46018374
0.9160946  0.5294301  1369488400   0.92111564  -0.17963357
0.9160946  0.5294301  1369502800   0.25263047  -0.82084644
0.9160946  0.5294301  1369517200  -0.16767278  -0.05314071
0.9160946  0.5294301  1369531600   0.46417326   0.36010489
0.9160946  0.5294301  1369546000   0.25675118   0.23937236
0.9160946  0.5294301  1369560400   0.30582798   0.45972812
0.9160946  0.5294301  1369574800   0.92239958  -0.19726317
0.9160946  0.5294301  1369589200   0.23562840  -0.81821012
0.9160946  0.5294301  1369603600  -0.16101190  -0.03773822
0.9160946  0.5294301  1369618000   0.47005001   0.35797411
0.9160946  0.5294301  1369632400   0.24900211   0.24166809
0.9160946  0.5294301  1369646800   0.31699955   0.45895344
0.9160946  0.5294301  1369661200   0.92319536  -0.21490666
0.9160946  0.5294301  1369675600   0.21874005  -0.81507695
0.9160946  0.5294301  1369690000  -0.15396884  -0.02251263
0.9160946  0.5294301  1369704400   0.47556651   0.35566819
0.9160946  0.5294301  1369718800   0.24136788   0.24414741
0.9160946  0.5294301  1369733200   0.32840651   0.45785356
0.9160946  0.5294301  1369747600   0.92349970  -0.23254949
0.9160946  0.5294301  1369762000   0.20198056  -0.81145012
0.9160946  0.5294301  1369776400  -0.14655599  -0.00747329
0.9160946  0.5294301  1369790800   0.48072055   0.35319820
0.9160946  0.5294301  1369805200   0.23386134   0.24680743
0.9160946  0.5294301  1369819600   0.34003687   0.45642102
0.9160946  0.5294301  1369834000   0.92331022  -0.25017825
0.9160946  0.5294301  1369848400   0.18536624  -0.80733359
0.9160946  0.5294301  1369862800  -0.13878414   0.00736861
0.9160946  0.5294301  1369877200   0.48551011   0.35057470
1.4493519  -0.5253070  1368970000   0.07042971  -0.24299444
1.4493519  -0.5253070  1368984400   0.50564086  -0.28479865
1.4493519  -0.5253070  1368998800   0.12966116  -0.33479956
1.4493519  -0.5253070  1369013200   0.60678387  -0.34522673
1.4493519  -0.5253070  1369027600   0.81058663   0.58553064
1.4493519  -0.5253070  1369042000  -0.09684698   0.62460303
1.4493519  -0.5253070  1369056400   0.08273204  -0.25202423
1.4493519  -0.5253070  1369070800   0.50289559  -0.28128266
1.4493519  -0.5253070  1369085200   0.12764324  -0.33985269
